[1608250201579][Host: 0000] Became a follower 
[1608250201801][Host: 0000] Became a Candidate at term 1 
[1608250201806][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "leader": "FFFF", "term": 1, "type": "rv", "lastLogIndex": -1, "lastLogTerm": 0} 
[1608250218658][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 240} 
[1608250218659][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 240} 
[1608250218709][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "TDGFACP0OBSXX6XV", "value": "b34bf7014caeec5ad92b0406c9ad2e6b", "key": "4CO533UVICIDX56JICJNY37GR0KGH148", "type": "put", "leader": "0000"} 
[1608250218710][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 241} 
[1608250218710][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 241} 
[1608250218711][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 241} 
[1608250218712][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 241} 
[1608250218770][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "FMLQNBEW0VGR3KA1", "value": "8bba2e37ddd6d570155c23549ce4bbef", "key": "QK1ZPMFCVNZ4DBHWW8Z6E4XLUZTLY8E7", "type": "put", "leader": "0000"} 
[1608250218771][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 242} 
[1608250218772][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 242} 
[1608250218772][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 242} 
[1608250218773][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 242} 
[1608250218773][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "T92CX7PJ30AH45IC", "value": "66b818ce68ee1a327a5947a0680df8c4", "key": "Z40ZRFUJMZSUZX41Z71KSBD31F1U63G1", "type": "put", "leader": "0000"} 
[1608250218829][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "7CYQMS1M99ILIV6U", "key": "0Z81N6DFX6E3HQGJR7ML0UA4OL2DWBWS", "type": "get", "leader": "0000"} 
[1608250218830][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 244} 
[1608250218830][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 244} 
[1608250218830][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 244} 
[1608250218831][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 244} 
[1608250218887][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "CTWRU7TFTD4T4QIR", "value": "256b555bcd75ab683cdb1272d9b0a78b", "key": "RLTQISDDUDTARGTKRDPVYO5767WRN4TW", "type": "put", "leader": "0000"} 
[1608250218887][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 244} 
[1608250218888][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 244} 
[1608250218888][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 244} 
[1608250218889][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 244} 
[1608250218945][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "V45WZB7VNBZ1DQRF", "value": "7b25ab7dcb36e86fbfe8dd5a22afaadb", "key": "6GEET6C0GBJPXJYI7G793LHPGBHA0C7L", "type": "put", "leader": "0000"} 
[1608250218946][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 245} 
[1608250218946][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 245} 
[1608250218947][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 245} 
[1608250218947][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 245} 
[1608250219007][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "3E0EBHWY88K4N4CA", "key": "80W90OZ5ZDJFMJALO97XXQZGHEVZLQFF", "type": "get", "leader": "0000"} 
[1608250219009][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 246} 
[1608250219009][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 246} 
[1608250219010][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 246} 
[1608250219010][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 246} 
[1608250219069][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "5PXCHHUO7MTQ3FMV", "value": "73bd2a544562dfa89cc05cce47578849", "key": "7OW9TRWSP2N8F61PCHVT57I177URF9TU", "type": "put", "leader": "0000"} 
[1608250219070][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 246} 
[1608250219070][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 246} 
[1608250219071][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 246} 
[1608250219071][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 246} 
[1608250219127][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "XU66TGXIMRG5O5JS", "value": "a8f19e467460306ce0cdcf3b61b7dfc8", "key": "C7QUUIBFYGKK2S59CUEGZON9CZWUYDX5", "type": "put", "leader": "0000"} 
[1608250219128][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 247} 
[1608250219129][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 247} 
[1608250219129][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 247} 
[1608250219130][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 247} 
[1608250219183][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "QJXMZQDY6GDXF7KX", "key": "WZKXGVYYJ82IHAQSZ7VS0VUS8YYNA45W", "type": "get", "leader": "0000"} 
[1608250219184][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 248} 
[1608250219186][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 248} 
[1608250219187][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 248} 
[1608250219187][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 248} 
[1608250219235][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "M6O66H20HYOSHDJ8", "value": "3f8146289f879b735ed373cefac631e8", "key": "TOYMPGFH742385Z9GI0VDTGLGX9WQ7O0", "type": "put", "leader": "0000"} 
[1608250219236][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 248} 
[1608250219237][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 248} 
[1608250219237][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 248} 
[1608250219238][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 248} 
[1608250219287][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "LDXYA1GOETJ1JZZ5", "value": "e8e4079c949ffd7e24181597f985eeb0", "key": "XJWGKMJMO89IEV1QLITH8DQXGBJ41WEF", "type": "put", "leader": "0000"} 
[1608250219288][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 249} 
[1608250219289][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 249} 
[1608250219289][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 249} 
[1608250219290][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 249} 
[1608250219351][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "AYFHY42OMBEHZK73", "value": "ddbe7738b80118c9bdf98c6217c6091a", "key": "TJ5YV4CFWEX0VK4K0ZR0N7BDZ38IVXKQ", "type": "put", "leader": "0000"} 
[1608250219353][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "WTL28TSBQAIBL5F7", "value": "6eb4c747cecdd765fee7be5d255f0f7c", "key": "BVEOHOZEHS1I1MAAWHYBMCCL1004YCWS", "type": "put", "leader": "0000"} 
[1608250219353][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 250} 
[1608250219354][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 250} 
[1608250219354][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 250} 
[1608250219355][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 250} 
[1608250219405][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "RSURTSQ4ZYCK5PU7", "value": "2db8a2ae221cef4d553b77cfee9f758a", "key": "411535PYLSHB7QOUAYWM5BA262B4QZRW", "type": "put", "leader": "0000"} 
[1608250219406][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 252} 
[1608250219407][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 252} 
[1608250219407][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 252} 
[1608250219407][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 252} 
[1608250219460][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "XO91YFU24YRKQIPU", "value": "41a476ffdba7ea9912403b0ac4592d09", "key": "2P9MTQ4VYURY8R2T65Q1OESZGBCVB1RP", "type": "put", "leader": "0000"} 
[1608250219460][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 253} 
[1608250219461][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 253} 
[1608250219462][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 253} 
[1608250219462][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 253} 
[1608250219512][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "0P5EYEFYD6PV4YJK", "value": "100e43f6f9554b6be955c01b960f64bc", "key": "3GD8JMJPBQ2DDIO5LCNX5POZW88VAJ6S", "type": "put", "leader": "0000"} 
[1608250219513][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 254} 
[1608250219514][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 254} 
[1608250219514][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 254} 
[1608250219515][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 254} 
[1608250219569][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "10CY9L5B61DRFKVX", "value": "1a1a2b8accc0adc299137be264177ea0", "key": "0Z81N6DFX6E3HQGJR7ML0UA4OL2DWBWS", "type": "put", "leader": "0000"} 
[1608250219569][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 255} 
[1608250219570][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 255} 
[1608250219571][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 255} 
[1608250219572][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 255} 
[1608250219631][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "I5EUDY8BA1PIV8OZ", "value": "c5064b1a5a458dc9ba65fecc82bb3d34", "key": "I5RCGMWS735F2YHYCCJX5QAVJJ285PM8", "type": "put", "leader": "0000"} 
[1608250219631][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 256} 
[1608250219632][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 256} 
[1608250219633][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 256} 
[1608250219634][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 256} 
[1608250219682][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "LI0BWK219WDBWF9Q", "value": "6b4470c289fc6d9f630215a622d55b00", "key": "4Z60YC7FXEBUM1VZ4AWRLLWQM7N6F561", "type": "put", "leader": "0000"} 
[1608250219683][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 257} 
[1608250219684][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 257} 
[1608250219685][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 257} 
[1608250219685][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 257} 
[1608250219740][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "TCAMJEEYG93FKBR1", "value": "3fc3d98f22ddf717f63711b73cf5a470", "key": "5X2LMTD3F168DI4V5201D4KDT9PQWCG9", "type": "put", "leader": "0000"} 
[1608250219742][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 258} 
[1608250219742][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 258} 
[1608250219743][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 258} 
[1608250219743][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 258} 
[1608250219797][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "BJEGRS0LAYXTDKE2", "value": "a80d79d462f667c3b25c22171b7da0ba", "key": "7DNKH33N608ZRY1U8X71GT4N7TAJCW48", "type": "put", "leader": "0000"} 
[1608250219798][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 259} 
[1608250219799][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 259} 
[1608250219799][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 259} 
[1608250219799][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 259} 
[1608250219849][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "JFZ9JKAZV274007T", "value": "0e43f9cd3d33422c58706c5fc79f8c4e", "key": "29PFRSG2XST60L2NQGLVT9OV4V2C7L7G", "type": "put", "leader": "0000"} 
[1608250219851][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 260} 
[1608250219851][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 260} 
[1608250219852][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 260} 
[1608250219852][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 260} 
[1608250219903][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "H1LTLRJ7W4098KD0", "value": "f0d370c567613dc5cbf3b9e025948b68", "key": "X6Q7LVQRHJAVWFAGOR3AE8GLGHMY4LSS", "type": "put", "leader": "0000"} 
[1608250219904][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 261} 
[1608250219904][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 261} 
[1608250219905][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 261} 
[1608250219905][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 261} 
[1608250219962][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "VEYLG1PLBF1AXELC", "key": "PVC99KYGAJZTEDWCA5XJPHX9LL54QSYW", "type": "get", "leader": "0000"} 
